Strike,Expiry,Contract Name,Last Trade Date,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Quote
418.0,2022-10-21,SPY221021P00418000,2022-09-16 2:52PM EDT,33.79,32.15,32.91,3.86,+12.90%,17,5708,0.16570000000000001,2022-09-18 15:39:20.443322
419.0,2022-10-21,SPY221021P00419000,2022-09-16 12:40PM EDT,36.75,33.11,33.76,5.79,+18.70%,6,4862,0.15710000000000002,2022-09-18 15:39:20.443322
420.0,2022-10-21,SPY221021P00420000,2022-09-16 4:01PM EDT,34.8,33.95,34.74,2.68,+8.34%,669,14252,0.1588,2022-09-18 15:39:20.443322
421.0,2022-10-21,SPY221021P00421000,2022-09-16 2:46PM EDT,37.1,34.87,35.67,5.55,+17.59%,7,4972,0.155,2022-09-18 15:39:20.443322
422.0,2022-10-21,SPY221021P00422000,2022-09-16 2:26PM EDT,38.46,35.79,36.61,3.97,+11.51%,105,5781,0.1506,2022-09-18 15:39:20.443322
423.0,2022-10-21,SPY221021P00423000,2022-09-16 2:35PM EDT,38.75,36.73,37.55,2.61,+7.22%,19,4354,0.14429999999999998,2022-09-18 15:39:20.443322
424.0,2022-10-21,SPY221021P00424000,2022-09-16 1:42PM EDT,40.67,37.67,38.5,5.19,+14.63%,43,4475,0.1362,2022-09-18 15:39:20.443322
425.0,2022-10-21,SPY221021P00425000,2022-09-16 3:58PM EDT,39.0,38.62,39.46,2.57,+7.05%,132,14375,0.124,2022-09-18 15:39:20.443322
426.0,2022-10-21,SPY221021P00426000,2022-09-16 3:59PM EDT,40.0,39.57,40.42,2.71,+7.27%,33,5722,0.0,2022-09-18 15:39:20.443322
427.0,2022-10-21,SPY221021P00427000,2022-09-16 2:33PM EDT,42.79,40.53,41.38,4.04,+10.43%,47,2895,0.0,2022-09-18 15:39:20.443322
428.0,2022-10-21,SPY221021P00428000,2022-09-16 12:32PM EDT,45.39,41.5,42.36,6.11,+15.55%,7,3809,0.0,2022-09-18 15:39:20.443322
429.0,2022-10-21,SPY221021P00429000,2022-09-16 3:00PM EDT,44.09,42.47,43.34,4.09,+10.23%,3,3413,0.0,2022-09-18 15:39:20.443322
430.0,2022-10-21,SPY221021P00430000,2022-09-16 3:58PM EDT,44.5,43.45,44.32,3.03,+7.31%,1232,8705,0.0,2022-09-18 15:39:20.443322
431.0,2022-10-21,SPY221021P00431000,2022-09-14 3:31PM EDT,41.39,44.43,45.31,0.0,-,35,2622,0.0,2022-09-18 15:39:20.443322
432.0,2022-10-21,SPY221021P00432000,2022-09-16 3:28PM EDT,47.39,45.41,46.3,11.57,+32.30%,9,2658,0.0,2022-09-18 15:39:20.443322
433.0,2022-10-21,SPY221021P00433000,2022-09-16 1:25PM EDT,49.89,46.4,47.29,5.17,+11.56%,2,1965,0.0,2022-09-18 15:39:20.443322
434.0,2022-10-21,SPY221021P00434000,2022-09-16 3:44PM EDT,48.38,47.39,48.29,7.21,+17.51%,1,1965,0.0,2022-09-18 15:39:20.443322
435.0,2022-10-21,SPY221021P00435000,2022-09-16 2:04PM EDT,52.0,48.39,49.28,5.3,+11.35%,15,2053,0.0,2022-09-18 15:39:20.443322
436.0,2022-10-21,SPY221021P00436000,2022-09-16 10:27AM EDT,51.27,49.39,50.28,14.93,+41.08%,1,2073,0.0,2022-09-18 15:39:20.443322
437.0,2022-10-21,SPY221021P00437000,2022-09-13 12:41PM EDT,40.35,50.39,51.28,0.0,-,1,1450,0.0,2022-09-18 15:39:20.443322
438.0,2022-10-21,SPY221021P00438000,2022-09-13 3:52PM EDT,46.56,51.38,52.28,0.0,-,2,1102,0.0,2022-09-18 15:39:20.443322
439.0,2022-10-21,SPY221021P00439000,2022-09-16 3:49PM EDT,53.61,52.38,53.28,5.85,+12.25%,2,312,0.0,2022-09-18 15:39:20.443322
440.0,2022-10-21,SPY221021P00440000,2022-09-16 3:46PM EDT,54.88,53.38,54.28,4.21,+8.31%,112,2300,0.0,2022-09-18 15:39:20.443322
441.0,2022-10-21,SPY221021P00441000,2022-09-16 3:49PM EDT,55.44,54.38,55.28,9.44,+20.52%,1,115,0.0,2022-09-18 15:39:20.443322
442.0,2022-10-21,SPY221021P00442000,2022-09-13 3:52PM EDT,50.52,55.38,56.28,0.0,-,6,54,0.0,2022-09-18 15:39:20.443322
443.0,2022-10-21,SPY221021P00443000,2022-09-14 3:12PM EDT,51.8,56.38,57.28,0.0,-,4,200,0.0,2022-09-18 15:39:20.443322
444.0,2022-10-21,SPY221021P00444000,2022-09-13 10:59AM EDT,47.15,57.38,58.28,0.0,-,10,86,0.0,2022-09-18 15:39:20.443322
445.0,2022-10-21,SPY221021P00445000,2022-09-16 3:26PM EDT,59.69,58.38,59.28,3.67,+6.55%,17,158,0.0,2022-09-18 15:39:20.443322
446.0,2022-10-21,SPY221021P00446000,2022-09-15 9:57AM EDT,52.64,59.38,60.28,0.0,-,1,20,0.0,2022-09-18 15:39:20.443322
447.0,2022-10-21,SPY221021P00447000,2022-08-31 2:20PM EDT,51.42,60.38,61.28,0.0,-,5,32,0.0,2022-09-18 15:39:20.443322
448.0,2022-10-21,SPY221021P00448000,2022-09-12 9:30AM EDT,40.85,61.38,62.28,0.0,-,1,79,0.0,2022-09-18 15:39:20.443322
449.0,2022-10-21,SPY221021P00449000,2022-09-14 10:24AM EDT,57.32,62.38,63.28,0.0,-,24,82,0.0,2022-09-18 15:39:20.443322
450.0,2022-10-21,SPY221021P00450000,2022-09-16 3:21PM EDT,64.57,63.38,64.28,2.64,+4.26%,142,1391,0.0,2022-09-18 15:39:20.443322
451.0,2022-10-21,SPY221021P00451000,2022-09-16 10:14AM EDT,65.77,64.38,65.28,6.17,+10.35%,2,47,0.0,2022-09-18 15:39:20.443322
452.0,2022-10-21,SPY221021P00452000,2022-09-02 12:26PM EDT,54.65,65.38,66.28,0.0,-,1,7,0.0,2022-09-18 15:39:20.443322
453.0,2022-10-21,SPY221021P00453000,2022-08-30 3:16PM EDT,55.4,66.38,67.28,0.0,-,5,15,0.0,2022-09-18 15:39:20.443322
454.0,2022-10-21,SPY221021P00454000,2022-09-15 11:05AM EDT,64.0,67.38,68.28,0.0,-,1,29,0.0,2022-09-18 15:39:20.443322
455.0,2022-10-21,SPY221021P00455000,2022-09-16 2:10PM EDT,71.85,68.38,69.28,7.29,+11.29%,100,190,0.0,2022-09-18 15:39:20.443322
456.0,2022-10-21,SPY221021P00456000,2022-09-15 3:59PM EDT,67.29,69.38,70.28,0.0,-,7,44,0.0,2022-09-18 15:39:20.443322
457.0,2022-10-21,SPY221021P00457000,2022-08-26 12:54PM EDT,48.48,70.38,71.28,0.0,-,2,27,0.0,2022-09-18 15:39:20.443322
458.0,2022-10-21,SPY221021P00458000,2022-09-16 3:01PM EDT,73.21,71.38,72.28,6.63,+9.96%,8,27,0.0,2022-09-18 15:39:20.443322
459.0,2022-10-21,SPY221021P00459000,2022-08-22 10:16AM EDT,44.7,72.38,73.28,0.0,-,4,5,0.0,2022-09-18 15:39:20.443322
460.0,2022-10-21,SPY221021P00460000,2022-09-16 3:15PM EDT,75.08,73.38,74.28,3.08,+4.28%,132,390,0.0,2022-09-18 15:39:20.443322
461.0,2022-10-21,SPY221021P00461000,2022-09-02 12:50PM EDT,65.65,74.38,75.28,0.0,-,100,2,0.0,2022-09-18 15:39:20.443322
462.0,2022-10-21,SPY221021P00462000,2022-09-15 3:59PM EDT,73.55,75.38,76.28,0.0,-,10,15,0.0,2022-09-18 15:39:20.443322
463.0,2022-10-21,SPY221021P00463000,2022-09-15 4:00PM EDT,74.04,76.38,77.28,0.0,-,10,10,0.0,2022-09-18 15:39:20.443322
464.0,2022-10-21,SPY221021P00464000,2022-08-01 2:34PM EDT,54.44,67.91,68.72,0.0,-,10,10,0.0,2022-09-18 15:39:20.443322
465.0,2022-10-21,SPY221021P00465000,2022-09-16 11:57AM EDT,80.82,78.38,79.28,16.19,+25.05%,10,19,0.0,2022-09-18 15:39:20.443322
466.0,2022-10-21,SPY221021P00466000,2022-06-10 12:05PM EDT,76.44,76.45,77.7,0.0,-,0,0,0.0,2022-09-18 15:39:20.443322
468.0,2022-10-21,SPY221021P00468000,2022-09-15 4:00PM EDT,79.07,81.38,82.28,0.0,-,10,14,0.0,2022-09-18 15:39:20.443322
469.0,2022-10-21,SPY221021P00469000,2022-08-19 1:34PM EDT,47.68,82.38,83.28,0.0,-,3,13,0.0,2022-09-18 15:39:20.443322
470.0,2022-10-21,SPY221021P00470000,2022-09-16 1:21PM EDT,87.51,83.38,84.28,15.51,+21.54%,10,111,0.0,2022-09-18 15:39:20.443322
475.0,2022-10-21,SPY221021P00475000,2022-09-16 3:41PM EDT,89.57,88.38,89.28,19.57,+27.96%,24,5,0.0,2022-09-18 15:39:20.443322
480.0,2022-10-21,SPY221021P00480000,2022-09-13 12:09PM EDT,82.88,93.38,94.28,0.0,-,2,46,0.0,2022-09-18 15:39:20.443322
485.0,2022-10-21,SPY221021P00485000,2022-09-16 10:30AM EDT,100.38,98.38,99.28,30.38,+43.40%,200,6,0.0,2022-09-18 15:39:20.443322
490.0,2022-10-21,SPY221021P00490000,2022-09-08 11:09AM EDT,90.91,103.38,104.29,0.0,-,1,20,0.0,2022-09-18 15:39:20.443322
495.0,2022-10-21,SPY221021P00495000,2022-09-16 1:57PM EDT,112.1,108.38,109.29,32.26,+40.41%,5,29,0.0,2022-09-18 15:39:20.443322
500.0,2022-10-21,SPY221021P00500000,2022-09-16 1:58PM EDT,117.2,113.38,114.29,11.06,+10.42%,5,31,0.0,2022-09-18 15:39:20.443322
515.0,2022-10-21,SPY221021P00515000,2022-09-02 11:21AM EDT,114.66,128.38,129.29,0.0,-,1,1,0.0,2022-09-18 15:39:20.443322
525.0,2022-10-21,SPY221021P00525000,2022-08-24 9:59AM EDT,113.5,138.38,139.29,0.0,-,1,1,0.0,2022-09-18 15:39:20.443322
530.0,2022-10-21,SPY221021P00530000,2022-09-12 2:20PM EDT,121.03,143.38,144.29,0.0,-,0,0,0.0,2022-09-18 15:39:20.443322
540.0,2022-10-21,SPY221021P00540000,2022-09-12 3:54PM EDT,131.05,153.38,154.29,0.0,-,0,1,0.0,2022-09-18 15:39:20.443322
550.0,2022-10-21,SPY221021P00550000,2022-06-21 10:27AM EDT,175.0,154.84,156.47,0.0,-,0,0,0.0,2022-09-18 15:39:20.443322
600.0,2022-10-21,SPY221021P00600000,2022-09-08 3:49PM EDT,202.6,213.38,214.29,0.0,-,0,1,0.0,2022-09-18 15:39:20.443322
700.0,2022-10-21,SPY221021P00700000,2022-09-14 3:15PM EDT,309.31,313.38,314.29,0.0,-,10,10,0.0,2022-09-18 15:39:20.443322
200.0,2022-10-28,SPY221028P00200000,2022-09-16 2:32PM EDT,0.05,0.03,0.05,-0.01,-16.67%,49,41,0.6856,2022-09-18 15:39:23.315169
205.0,2022-10-28,SPY221028P00205000,2022-09-16 11:02AM EDT,0.05,0.03,0.05,-0.01,-16.67%,10,68,0.6602,2022-09-18 15:39:23.315169
210.0,2022-10-28,SPY221028P00210000,2022-09-16 3:39PM EDT,0.06,0.04,0.06,0.01,+20.00%,3,415,0.6523,2022-09-18 15:39:23.315169
215.0,2022-10-28,SPY221028P00215000,2022-09-16 10:55AM EDT,0.07,0.05,0.06,-0.02,-22.22%,1,9,0.6347999999999999,2022-09-18 15:39:23.315169
220.0,2022-10-28,SPY221028P00220000,2022-09-16 12:37PM EDT,0.09,0.06,0.07,0.02,+28.57%,3,35,0.6211,2022-09-18 15:39:23.315169
225.0,2022-10-28,SPY221028P00225000,2022-09-16 12:47PM EDT,0.09,0.07,0.08,0.01,+12.50%,12,167,0.6074,2022-09-18 15:39:23.315169
235.0,2022-10-28,SPY221028P00235000,2022-09-15 10:31AM EDT,0.11,0.09,0.1,0.0,-,1,39,0.5761999999999999,2022-09-18 15:39:23.315169
240.0,2022-10-28,SPY221028P00240000,2022-09-16 12:15PM EDT,0.13,0.1,0.11,-0.02,-13.33%,5,79,0.5596,2022-09-18 15:39:23.315169
245.0,2022-10-28,SPY221028P00245000,2022-09-16 11:29AM EDT,0.16,0.12,0.13,-0.03,-15.79%,20,49,0.5488000000000001,2022-09-18 15:39:23.315169
250.0,2022-10-28,SPY221028P00250000,2022-09-16 3:49PM EDT,0.14,0.13,0.15,-0.03,-17.65%,32,79,0.5332,2022-09-18 15:39:23.315169
255.0,2022-10-28,SPY221028P00255000,2022-09-16 2:18PM EDT,0.2,0.15,0.17,0.03,+17.65%,32,75,0.5195000000000001,2022-09-18 15:39:23.315169
260.0,2022-10-28,SPY221028P00260000,2022-09-16 12:01PM EDT,0.22,0.17,0.19,0.02,+10.00%,11,58,0.5049,2022-09-18 15:39:23.315169
265.0,2022-10-28,SPY221028P00265000,2022-09-16 2:55PM EDT,0.23,0.2,0.21,-0.01,-4.17%,1,111,0.4927,2022-09-18 15:39:23.315169
270.0,2022-10-28,SPY221028P00270000,2022-09-16 1:42PM EDT,0.27,0.23,0.24,0.02,+8.00%,22,6,0.47950000000000004,2022-09-18 15:39:23.315169
275.0,2022-10-28,SPY221028P00275000,2022-09-16 3:54PM EDT,0.28,0.26,0.27,-0.05,-15.15%,12,228,0.4648,2022-09-18 15:39:23.315169
280.0,2022-10-28,SPY221028P00280000,2022-09-16 10:27AM EDT,0.4,0.29,0.3,0.06,+17.65%,30,18,0.4497,2022-09-18 15:39:23.315169
285.0,2022-10-28,SPY221028P00285000,2022-09-16 12:19PM EDT,0.41,0.33,0.34,-0.01,-2.38%,11,8,0.43579999999999997,2022-09-18 15:39:23.315169
290.0,2022-10-28,SPY221028P00290000,2022-09-16 2:56PM EDT,0.42,0.37,0.39,-0.02,-4.55%,16,648,0.4226,2022-09-18 15:39:23.315169
295.0,2022-10-28,SPY221028P00295000,2022-09-16 3:01PM EDT,0.47,0.42,0.44,0.01,+2.17%,63,282,0.40850000000000003,2022-09-18 15:39:23.315169
300.0,2022-10-28,SPY221028P00300000,2022-09-16 3:41PM EDT,0.51,0.48,0.5,-0.03,-5.56%,504,723,0.3945,2022-09-18 15:39:23.315169
305.0,2022-10-28,SPY221028P00305000,2022-09-16 3:59PM EDT,0.56,0.55,0.57,0.01,+1.82%,210,192,0.3809,2022-09-18 15:39:23.315169
310.0,2022-10-28,SPY221028P00310000,2022-09-16 4:12PM EDT,0.64,0.64,0.66,-0.1,-13.51%,81,329,0.3682,2022-09-18 15:39:23.315169
315.0,2022-10-28,SPY221028P00315000,2022-09-16 3:59PM EDT,0.76,0.74,0.76,-0.06,-7.32%,69,670,0.355,2022-09-18 15:39:23.315169
320.0,2022-10-28,SPY221028P00320000,2022-09-16 4:12PM EDT,0.89,0.88,0.89,-0.07,-7.29%,1701,2333,0.3429,2022-09-18 15:39:23.315169
325.0,2022-10-28,SPY221028P00325000,2022-09-16 3:59PM EDT,1.04,1.04,1.06,-0.08,-7.14%,975,936,0.3318,2022-09-18 15:39:23.315169
330.0,2022-10-28,SPY221028P00330000,2022-09-16 4:11PM EDT,1.25,1.25,1.28,-0.01,-0.79%,2595,1525,0.32170000000000004,2022-09-18 15:39:23.315169
335.0,2022-10-28,SPY221028P00335000,2022-09-16 4:13PM EDT,1.53,1.52,1.55,-0.02,-1.29%,119,240,0.3118,2022-09-18 15:39:23.315169
340.0,2022-10-28,SPY221028P00340000,2022-09-16 4:06PM EDT,1.88,1.87,1.9,0.02,+1.08%,1156,604,0.3029,2022-09-18 15:39:23.315169
345.0,2022-10-28,SPY221028P00345000,2022-09-16 4:14PM EDT,2.32,2.31,2.34,0.15,+6.91%,424,1338,0.2944,2022-09-18 15:39:23.315169
350.0,2022-10-28,SPY221028P00350000,2022-09-16 4:01PM EDT,2.88,2.84,2.89,0.2,+7.46%,717,1592,0.2864,2022-09-18 15:39:23.315169
355.0,2022-10-28,SPY221028P00355000,2022-09-16 3:59PM EDT,3.55,3.55,3.59,0.1,+2.90%,729,4418,0.2793,2022-09-18 15:39:23.315169
358.0,2022-10-28,SPY221028P00358000,2022-09-16 3:59PM EDT,4.09,4.03,4.08,0.19,+4.87%,98,156,0.275,2022-09-18 15:39:23.315169
360.0,2022-10-28,SPY221028P00360000,2022-09-16 4:14PM EDT,4.44,4.39,4.45,0.17,+3.98%,1385,2261,0.2725,2022-09-18 15:39:23.315169
362.0,2022-10-28,SPY221028P00362000,2022-09-16 3:56PM EDT,4.85,4.79,4.84,0.53,+12.27%,614,160,0.2697,2022-09-18 15:39:23.315169
364.0,2022-10-28,SPY221028P00364000,2022-09-16 3:55PM EDT,5.34,5.21,5.26,0.25,+4.91%,96,1636,0.2669,2022-09-18 15:39:23.315169
365.0,2022-10-28,SPY221028P00365000,2022-09-16 4:12PM EDT,5.45,5.43,5.49,0.36,+7.07%,2602,3114,0.2657,2022-09-18 15:39:23.315169
366.0,2022-10-28,SPY221028P00366000,2022-09-16 4:09PM EDT,5.63,5.66,5.72,0.27,+5.04%,242,650,0.2643,2022-09-18 15:39:23.315169
368.0,2022-10-28,SPY221028P00368000,2022-09-16 4:05PM EDT,6.21,6.15,6.21,0.6,+10.70%,263,844,0.2616,2022-09-18 15:39:23.315169
370.0,2022-10-28,SPY221028P00370000,2022-09-16 4:12PM EDT,6.66,6.67,6.73,0.63,+10.45%,1201,11555,0.2587,2022-09-18 15:39:23.315169
372.0,2022-10-28,SPY221028P00372000,2022-09-16 3:58PM EDT,7.23,7.23,7.29,0.54,+8.07%,333,638,0.256,2022-09-18 15:39:23.315169
374.0,2022-10-28,SPY221028P00374000,2022-09-16 3:59PM EDT,7.83,7.82,7.88,0.56,+7.70%,349,517,0.253,2022-09-18 15:39:23.315169
375.0,2022-10-28,SPY221028P00375000,2022-09-16 4:14PM EDT,8.18,8.13,8.2,0.87,+11.90%,1220,1837,0.25170000000000003,2022-09-18 15:39:23.315169
376.0,2022-10-28,SPY221028P00376000,2022-09-16 3:35PM EDT,9.01,8.45,8.52,1.53,+20.45%,60,177,0.2502,2022-09-18 15:39:23.315169
378.0,2022-10-28,SPY221028P00378000,2022-09-16 3:46PM EDT,9.27,9.12,9.19,1.1,+13.46%,137,1656,0.24719999999999998,2022-09-18 15:39:23.315169
380.0,2022-10-28,SPY221028P00380000,2022-09-16 4:14PM EDT,9.88,9.82,9.89,1.04,+11.76%,1543,12195,0.2438,2022-09-18 15:39:23.315169
381.0,2022-10-28,SPY221028P00381000,2022-09-16 3:56PM EDT,10.31,10.19,10.26,0.61,+6.29%,39,1239,0.2422,2022-09-18 15:39:23.315169
382.0,2022-10-28,SPY221028P00382000,2022-09-16 4:05PM EDT,10.65,10.57,10.64,0.85,+8.67%,241,688,0.24050000000000002,2022-09-18 15:39:23.315169
383.0,2022-10-28,SPY221028P00383000,2022-09-16 4:09PM EDT,10.87,10.96,11.03,0.99,+10.02%,372,1149,0.2389,2022-09-18 15:39:23.315169
384.0,2022-10-28,SPY221028P00384000,2022-09-16 4:03PM EDT,11.53,11.35,11.42,0.55,+5.01%,202,154,0.2369,2022-09-18 15:39:23.315169
385.0,2022-10-28,SPY221028P00385000,2022-09-16 4:14PM EDT,11.84,11.76,11.83,1.22,+11.49%,1831,6388,0.2351,2022-09-18 15:39:23.315169
386.0,2022-10-28,SPY221028P00386000,2022-09-16 4:10PM EDT,12.1,12.18,12.26,0.87,+7.75%,136,1109,0.2335,2022-09-18 15:39:23.315169
387.0,2022-10-28,SPY221028P00387000,2022-09-16 3:04PM EDT,12.93,12.62,12.69,1.35,+11.66%,178,573,0.2316,2022-09-18 15:39:23.315169
387.5,2022-10-28,SPY221028P00387500,2022-09-16 3:27PM EDT,13.39,12.84,12.91,1.57,+13.28%,38,294,0.23070000000000002,2022-09-18 15:39:23.315169
388.0,2022-10-28,SPY221028P00388000,2022-09-16 4:12PM EDT,13.02,13.06,13.13,1.09,+9.14%,629,260,0.2296,2022-09-18 15:39:23.315169
389.0,2022-10-28,SPY221028P00389000,2022-09-16 3:59PM EDT,13.46,13.52,13.59,1.36,+11.24%,182,471,0.2278,2022-09-18 15:39:23.315169
390.0,2022-10-28,SPY221028P00390000,2022-09-16 4:14PM EDT,14.07,13.99,14.06,1.55,+12.38%,521,2363,0.2259,2022-09-18 15:39:23.315169
391.0,2022-10-28,SPY221028P00391000,2022-09-16 3:59PM EDT,14.47,14.47,14.54,1.19,+8.96%,145,453,0.22390000000000002,2022-09-18 15:39:23.315169
392.0,2022-10-28,SPY221028P00392000,2022-09-16 3:59PM EDT,15.0,14.96,15.03,1.43,+10.54%,79,456,0.2218,2022-09-18 15:39:23.315169
392.5,2022-10-28,SPY221028P00392500,2022-09-16 4:03PM EDT,15.42,15.21,15.29,1.39,+9.91%,58,163,0.221,2022-09-18 15:39:23.315169
393.0,2022-10-28,SPY221028P00393000,2022-09-16 4:02PM EDT,15.65,15.46,15.54,1.4,+9.82%,122,463,0.21989999999999998,2022-09-18 15:39:23.315169
394.0,2022-10-28,SPY221028P00394000,2022-09-16 3:00PM EDT,16.69,15.98,16.06,1.94,+13.15%,140,338,0.21780000000000002,2022-09-18 15:39:23.315169
395.0,2022-10-28,SPY221028P00395000,2022-09-16 3:54PM EDT,17.29,16.51,16.6,2.44,+16.43%,339,826,0.2158,2022-09-18 15:39:23.315169
396.0,2022-10-28,SPY221028P00396000,2022-09-16 4:01PM EDT,17.28,17.06,17.14,1.49,+9.44%,53,189,0.21350000000000002,2022-09-18 15:39:23.315169
397.0,2022-10-28,SPY221028P00397000,2022-09-16 12:53PM EDT,19.55,17.62,17.7,3.92,+25.08%,15,918,0.2113,2022-09-18 15:39:23.315169
397.5,2022-10-28,SPY221028P00397500,2022-09-16 11:00AM EDT,19.57,17.91,17.99,3.08,+18.68%,3,594,0.21030000000000001,2022-09-18 15:39:23.315169
398.0,2022-10-28,SPY221028P00398000,2022-09-16 2:27PM EDT,19.51,18.2,18.28,2.46,+14.43%,153,319,0.20920000000000002,2022-09-18 15:39:23.315169
399.0,2022-10-28,SPY221028P00399000,2022-09-16 3:24PM EDT,19.22,18.79,18.87,2.14,+12.53%,5,327,0.207,2022-09-18 15:39:23.315169
400.0,2022-10-28,SPY221028P00400000,2022-09-16 4:03PM EDT,19.65,19.39,19.47,2.09,+11.90%,523,1866,0.2047,2022-09-18 15:39:23.315169
401.0,2022-10-28,SPY221028P00401000,2022-09-16 3:20PM EDT,20.23,20.01,20.09,2.02,+11.09%,22,925,0.2024,2022-09-18 15:39:23.315169
402.0,2022-10-28,SPY221028P00402000,2022-09-16 3:40PM EDT,21.01,20.64,20.72,1.81,+9.43%,39,808,0.1999,2022-09-18 15:39:23.315169
402.5,2022-10-28,SPY221028P00402500,2022-09-16 2:56PM EDT,21.93,20.97,21.05,1.93,+9.65%,29,1191,0.1989,2022-09-18 15:39:23.315169
403.0,2022-10-28,SPY221028P00403000,2022-09-16 12:39PM EDT,24.28,21.29,21.37,3.77,+18.38%,25,426,0.19760000000000003,2022-09-18 15:39:23.315169
404.0,2022-10-28,SPY221028P00404000,2022-09-16 2:57PM EDT,23.08,21.76,22.28,2.65,+12.97%,6,903,0.2011,2022-09-18 15:39:23.315169
405.0,2022-10-28,SPY221028P00405000,2022-09-16 3:40PM EDT,23.0,22.43,22.97,2.03,+9.68%,48,761,0.19899999999999998,2022-09-18 15:39:23.315169
406.0,2022-10-28,SPY221028P00406000,2022-09-16 3:45PM EDT,24.0,23.12,23.67,2.08,+9.49%,20,368,0.19690000000000002,2022-09-18 15:39:23.315169
407.0,2022-10-28,SPY221028P00407000,2022-09-16 3:59PM EDT,24.2,23.82,24.38,1.9,+8.52%,20,256,0.1946,2022-09-18 15:39:23.315169
407.5,2022-10-28,SPY221028P00407500,2022-09-13 11:37AM EDT,26.42,24.18,24.75,8.79,+49.86%,1,63,0.1936,2022-09-18 15:39:23.315169
408.0,2022-10-28,SPY221028P00408000,2022-09-15 10:41AM EDT,26.21,24.54,25.11,5.23,+24.93%,2,178,0.1923,2022-09-18 15:39:23.315169
409.0,2022-10-28,SPY221028P00409000,2022-09-15 11:55AM EDT,23.4,25.27,25.86,0.0,-,6,111,0.1902,2022-09-18 15:39:23.315169
410.0,2022-10-28,SPY221028P00410000,2022-09-16 3:09PM EDT,26.54,26.01,26.62,1.65,+6.63%,164,1146,0.18789999999999998,2022-09-18 15:39:23.315169
411.0,2022-10-28,SPY221028P00411000,2022-09-16 12:21PM EDT,28.11,26.77,27.4,3.29,+13.26%,19,57,0.1858,2022-09-18 15:39:23.315169
412.0,2022-10-28,SPY221028P00412000,2022-09-15 3:47PM EDT,26.06,27.55,28.19,0.0,-,7,63,0.18350000000000002,2022-09-18 15:39:23.315169
413.0,2022-10-28,SPY221028P00413000,2022-09-16 1:10PM EDT,31.38,28.34,28.99,10.57,+50.79%,16,34,0.18100000000000002,2022-09-18 15:39:23.315169
414.0,2022-10-28,SPY221028P00414000,2022-09-14 12:37PM EDT,24.13,29.14,29.81,0.0,-,23,34,0.1787,2022-09-18 15:39:23.315169
415.0,2022-10-28,SPY221028P00415000,2022-09-16 3:49PM EDT,30.87,29.96,30.64,1.87,+6.45%,16,229,0.17620000000000002,2022-09-18 15:39:23.315169
416.0,2022-10-28,SPY221028P00416000,2022-09-16 1:01PM EDT,33.66,30.79,31.49,6.98,+26.16%,2,7,0.174,2022-09-18 15:39:23.315169
417.0,2022-10-28,SPY221028P00417000,2022-09-16 3:55PM EDT,32.32,31.63,32.34,4.76,+17.27%,17,25,0.171,2022-09-18 15:39:23.315169
418.0,2022-10-28,SPY221028P00418000,2022-09-14 1:25PM EDT,35.07,32.48,33.21,8.15,+30.27%,1,9,0.16829999999999998,2022-09-18 15:39:23.315169
419.0,2022-10-28,SPY221028P00419000,2022-09-16 3:14PM EDT,34.56,33.41,34.04,4.17,+13.72%,2,6,0.16260000000000002,2022-09-18 15:39:23.315169
420.0,2022-10-28,SPY221028P00420000,2022-09-16 3:02PM EDT,35.53,34.23,34.99,4.48,+14.43%,2,38,0.1631,2022-09-18 15:39:23.315169
421.0,2022-10-28,SPY221028P00421000,2022-09-16 3:55PM EDT,36.0,35.12,35.89,18.61,+107.02%,6,10,0.1598,2022-09-18 15:39:23.315169
422.0,2022-10-28,SPY221028P00422000,2022-09-16 3:10PM EDT,37.1,36.02,36.8,4.58,+14.08%,4,14,0.1563,2022-09-18 15:39:23.315169
423.0,2022-10-28,SPY221028P00423000,2022-09-12 3:41PM EDT,19.64,36.93,37.72,0.0,-,0,2,0.1525,2022-09-18 15:39:23.315169
424.0,2022-10-28,SPY221028P00424000,2022-09-16 11:04AM EDT,40.61,37.84,38.65,20.33,+100.25%,6,7,0.1482,2022-09-18 15:39:23.315169
425.0,2022-10-28,SPY221028P00425000,2022-09-15 3:49PM EDT,37.26,38.77,39.59,0.0,-,1,4,0.1436,2022-09-18 15:39:23.315169
426.0,2022-10-28,SPY221028P00426000,2022-09-12 3:35PM EDT,21.74,39.71,40.53,0.0,-,0,1,0.1362,2022-09-18 15:39:23.315169
427.0,2022-10-28,SPY221028P00427000,2022-09-16 3:44PM EDT,41.59,40.65,41.48,7.35,+21.47%,6,3,0.126,2022-09-18 15:39:23.315169
429.0,2022-10-28,SPY221028P00429000,2022-09-15 10:25AM EDT,37.05,42.56,43.41,0.0,-,1,6,0.0,2022-09-18 15:39:23.315169
430.0,2022-10-28,SPY221028P00430000,2022-09-16 11:48AM EDT,46.71,43.52,44.37,5.0,+11.99%,3,30,0.0,2022-09-18 15:39:23.315169
440.0,2022-10-28,SPY221028P00440000,2022-09-16 3:43PM EDT,54.17,53.38,54.28,5.45,+11.19%,1,6,0.0,2022-09-18 15:39:23.315169
445.0,2022-10-28,SPY221028P00445000,2022-09-12 12:34PM EDT,37.35,58.38,59.28,0.0,-,0,3,0.0,2022-09-18 15:39:23.315169
